date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:30	1270/1270	---M--	200	added ('OK')	image/gif	etag:%228aba4ec6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/th_minspec.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/th_minspec.gif	(from https://mir2.mironline.co.kr/pds/clientdownload)
19:16:31	1270/1270	---M--	200	added ('OK')	image/gif	etag:%222a3ec6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/th_spec.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/th_spec.gif	(from https://mir2.mironline.co.kr/pds/clientdownload)
19:16:32	2464/2464	---M--	200	added ('OK')	image/png	etag:%22558ee2c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_pds01_off.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_pds01_off.png	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:33	2727/2727	---M--	200	added ('OK')	image/png	etag:%22e63ed4c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_pds02_on.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_pds02_on.png	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:33	11768/11768	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2018:16:32%20GMT	https://mir2.mironline.co.kr/pds/pcCheck	C:/Users/johne/Desktop/TestHTTRACK/ddddd/mir2.mironline.co.kr/pds/pcCheck.html	(from https://mir2.mironline.co.kr/pds/clientdownload)
19:16:33	2491/2491	---M--	200	added ('OK')	text/javascript	etag:W/%222491-1677724562000%22	https://mir2.mironline.co.kr/sitelib/mmovieList.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/mir2.mironline.co.kr/sitelib/mmovieList.js	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:33	14155/14155	---M--	200	added ('OK')	image/png	etag:%22b8fad0c7f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/h3_movie.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/h3_movie.png	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:35	230487/230487	---M--	200	added ('OK')	image/jpeg	etag:%22bfcabec6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_01.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_01.jpg	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:35	227504/227504	---M--	200	added ('OK')	image/jpeg	etag:%22257cb0c6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_02.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_02.jpg	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:35	218190/218190	---M--	200	added ('OK')	image/jpeg	etag:%222f1aaec6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_03.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_03.jpg	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2018:16:18%20GMT	http://web-cdn.mironline.co.kr/official/201211/web/kr/corp/common/@game_image.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/official/201211/web/kr/corp/common/@game_image.a9.delayed	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:38	1572/1572	---M--	200	added ('OK')	image/png	etag:%22427acfc6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_pds03_on.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_pds03_on.png	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:38	212567/212567	---M--	200	added ('OK')	image/jpeg	etag:%2291cb9fc6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_04.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_04.jpg	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:38	215709/215709	---M--	200	added ('OK')	image/jpeg	etag:%2291cb9fc6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_05.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/movie_banner_05.jpg	(from https://mir2.mironline.co.kr/guide/movieList)
19:16:39	9263/9263	---M--	200	added ('OK')	image/png	etag:%226184dac7f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/h3_gallery.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/h3_gallery.png	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:41	236924/236924	---M--	200	added ('OK')	image/jpeg	etag:%227ebccdf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_01.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_01.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:42	228411/228411	---M--	200	added ('OK')	image/jpeg	etag:%22ad4ff0ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_02.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_02.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:42	222152/222152	---M--	200	added ('OK')	image/jpeg	etag:%22761e2ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_03.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_03.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:44	235981/235981	---M--	200	added ('OK')	image/jpeg	etag:%22b2b4b4ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_05.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_05.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:45	232895/232895	---M--	200	added ('OK')	image/jpeg	etag:%22e650d1ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_04.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_04.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:45	1577093/1577093	---M--	200	added ('OK')	image/jpeg	etag:%2276df5eccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_10.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_10.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:45	232474/232474	---M--	200	added ('OK')	image/jpeg	etag:%22a8a1a1ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_06.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_06.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:47	230144/230144	---M--	200	added ('OK')	image/jpeg	etag:%2275574ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_08.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_08.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:47	234792/234792	---M--	200	added ('OK')	image/jpeg	etag:%22d8c789ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_07.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_07.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:50	237012/237012	---M--	200	added ('OK')	image/jpeg	etag:%22d8666ccf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_09.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_09.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:50	3607/3607	---M--	200	added ('OK')	image/png	etag:%225df7efc7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/h2_customer.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/h2_customer.png	(from https://mir2.mironline.co.kr/hwan/store)
19:16:52	2677/2677	---M--	200	added ('OK')	image/png	etag:%2269281ec7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_customer01_off.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_customer01_off.png	(from https://mir2.mironline.co.kr/hwan/store)
19:16:52	2727/2727	---M--	200	added ('OK')	image/png	etag:%229f6419c7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_customer02_off.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_customer02_off.png	(from https://mir2.mironline.co.kr/hwan/store)
19:16:53	2786/2786	---M--	200	added ('OK')	image/png	etag:%22fad9fc7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_customer03_off.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/menu_customer03_off.png	(from https://mir2.mironline.co.kr/hwan/store)
19:16:53	2417/2417	---M--	200	added ('OK')	image/jpeg	etag:%221717f6dbf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2016_event/cash_shop/images/mir2_coin_btn.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2016_event/cash_shop/images/mir2_coin_btn.jpg	(from https://mir2.mironline.co.kr/hwan/store)
19:16:54	13172/13172	---M--	200	added ('OK')	image/png	etag:%22107617dcf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2016_event/cash_shop/images/h3_cashshop.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2016_event/cash_shop/images/h3_cashshop.png	(from https://mir2.mironline.co.kr/hwan/store)
19:16:54	1694657/1694657	---M--	200	added ('OK')	image/jpeg	etag:%22d459f8cbf6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_11.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/guide/img_gallery_11.jpg	(from https://mir2.mironline.co.kr/guide/galleryList)
19:16:55	2567/2567	---M--	200	added ('OK')	image/jpeg	etag:%22a8121dcf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2016_event/cash_shop/images/buy_btn2.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2016_event/cash_shop/images/buy_btn2.jpg	(from https://mir2.mironline.co.kr/hwan/store)
19:16:56	164/164	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2011%20Oct%202024%2018:16:56%20GMT	http://onestop.mironline.co.kr/login/security.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/onestop.mironline.co.kr/login/security.c0.delayed	(from https://mir2.mironline.co.kr/event/20210127)
19:16:57	26682/26682	---M--	200	added ('OK')	image/png	etag:%22240038e-683a-623ee9c1a27b9%22	https://upload.mironline.co.kr/sim-stage/10/20241008121948.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/upload.mironline.co.kr/sim-stage/10/20241008121948.png	(from https://mir2.mironline.co.kr/hwan/store)
19:17:00	94842/94842	---M--	200	added ('OK')	application/javascript	etag:%229acc1eaf9ddd41:0%22	http://web-cdn.mironline.co.kr/ui/common/jquery/jquery-1.7.2.min.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/ui/common/jquery/jquery-1.7.2.min.js	(from https://mir2.mironline.co.kr/event/20210127)
19:17:00	153/153	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2018:16:57%20GMT	https://onestop.mironline.co.kr/login/security.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/onestop.mironline.co.kr/login/security.c1.delayed	(from https://mir2.mironline.co.kr/event/20210127)
19:17:08	97163/97163	---M--	200	added ('OK')	application/javascript	etag:%22af84a4ff39abd61:0%22	http://web-cdn.mironline.co.kr/ui/common/jquery/jquery-1.12.4.min.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/ui/common/jquery/jquery-1.12.4.min.js	(from https://mir2.mironline.co.kr/event/20210127)
19:17:50	296554/296554	---M--	200	added ('OK')	image/jpeg	etag:%22b89c57939fefd61:0%22	http://web-cdn.mironline.co.kr/mir2/popup/20201230/final_mir2.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/popup/20201230/final_mir2.jpg	(from https://mir2.mironline.co.kr/event/20210127)
19:19:09	780135/780135	---M--	200	added ('OK')	image/png	etag:%22875bf5c9f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top1.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top1.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:19:10	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2018:18:53%20GMT	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top5.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top5.c8.delayed	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:20:24	385817/385817	---M--	200	added ('OK')	image/png	etag:%2227b773caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content01.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content01.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:20:56	354355/354355	---M--	200	added ('OK')	image/png	etag:%22e05571caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content02.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content02.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2018:21:00%20GMT	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content05.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content05.cf.delayed	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:22	355994/355994	---M--	200	added ('OK')	image/png	etag:%227ee05bcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content03.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content03.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:23	480/480	---M--	200	added ('OK')	image/gif	etag:%224b1d16c8f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/dicsearch_input.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/dicsearch_input.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:39	94112/94112	---M--	200	added ('OK')	image/png	etag:%229e31dcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_important_news.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_important_news.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:40	1142/1142	---M--	200	added ('OK')	image/gif	etag:%22ec3064c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_tab_on.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_tab_on.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:41	495/495	---M--	200	added ('OK')	image/png	etag:%22e581fcc9f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_thead.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_thead.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:41	486/486	---M--	200	added ('OK')	image/gif	etag:%22981c70c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_input.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_input.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:42	827/827	---M--	200	added ('OK')	image/png	etag:%22cace29caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_dicbox.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_dicbox.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:42	552/552	---M--	200	added ('OK')	image/gif	etag:%22a2461caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_search_txt.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_search_txt.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:43	311/311	---M--	200	added ('OK')	image/gif	etag:%22666e8caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_popular.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_popular.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:43	335/335	---M--	200	added ('OK')	image/gif	etag:%224b1d16c8f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/diction_thumb.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/diction_thumb.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:44	158/158	---M--	200	added ('OK')	image/gif	etag:%22d3a722caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_diclist.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_diclist.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:45	1387/1387	---M--	200	added ('OK')	image/png	etag:%22875bf5c9f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_title.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_title.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:46	3820/3820	---M--	200	added ('OK')	image/jpeg	etag:%22faa37fcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_comment_thumb.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_comment_thumb.jpg	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:48	8254/8254	---M--	200	added ('OK')	image/png	etag:%22e84f6c5f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/update_desc.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/update_desc.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:48	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2018:21:31%20GMT	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_dicbox.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_dicbox.jpg	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:49	131/131	---M--	200	added ('OK')	image/png	etag:%2215e99ec7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/ic_rankdown.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/ic_rankdown.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:49	139/139	---M--	200	added ('OK')	image/png	etag:%22a3869cc7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/ic_rankup.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/ic_rankup.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:50	2615/2615	---M--	200	added ('OK')	image/gif	etag:%22e694fcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_more.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_more.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:56	384075/384075	---M--	200	added ('OK')	image/png	etag:%22617e59caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content04.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content04.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:58	3043/3043	---M--	200	added ('OK')	image/png	etag:%22d65811c8f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/diction_thumb.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/diction_thumb.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:21:59	982/982	---M--	200	added ('OK')	image/gif	etag:%2224a679c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/screen_thumb.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/screen_thumb.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:02	71395/71395	---M--	200	added ('OK')	image/png	etag:%22baa93caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_recommend_item.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_recommend_item.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:02	1508/1508	---M--	200	added ('OK')	image/gif	etag:%22835025c7f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand//contents/img_wrap.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/img_wrap.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:02	20690/20690	---M--	200	added ('OK')	image/gif	etag:%22e694fcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_navi.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_navi.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:04	9079/9079	---M--	200	added ('OK')	image/gif	etag:%22efa73ec8f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand//contents/btn_navi_on.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/btn_navi_on.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:05	8969/8969	---M--	200	added ('OK')	image/gif	etag:%22efa73ec8f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand//contents/btn_navi.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/btn_navi.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:05	1558/1558	---M--	200	added ('OK')	image/gif	etag:%22f57d72c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_first_on.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_first_on.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:05	43/43	---M--	200	added ('OK')	image/gif	etag:%22d04377c6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_dot.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_dot.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:06	53/53	---M--	200	added ('OK')	image/gif	etag:%2284ba6dc6f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_linkdot.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/search_linkdot.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:06	159/159	---M--	200	added ('OK')	image/gif	etag:%22d3a722caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_download_table.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_download_table.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:06	93/93	---M--	200	added ('OK')	image/gif	etag:%229e31dcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_graph.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_graph.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:07	185/185	---M--	200	added ('OK')	image/gif	etag:%22a5f46bc8f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/btn_close.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/btn_close.gif	(from https://mir2.mironline.co.kr/sitelib/contents.css)
